,m,s,k
0,-0.00013357407617149873,1.9741857356248394e-05,1
1,0.08719220742583275,0.006086829203737603,2
2,0.13353690162301063,0.00822858183478578,3
3,0.16887055039405824,0.014607389111016524,4
4,0.20439544975757598,0.020668919986617525,5
5,0.23713382691144944,0.023649799693905724,6
6,0.25966363728046415,0.027014121155420963,7
7,0.2871736872196198,0.02886181062314612,8
8,0.31127748668193816,0.03190197420745806,9
9,0.3323698669672012,0.034629711053783305,10
10,0.35490227103233335,0.023785326102602835,11
11,0.3723281568288803,0.025860267051490467,12
12,0.3999663943052292,0.03433284091697466,13
13,0.4174201238155365,0.029963597602502955,14
14,0.44557192623615266,0.03762540551140308,15
15,0.4512959462404251,0.031304136927308636,16
16,0.46534709811210634,0.029534859647460193,17
17,0.4889769768714905,0.03311284090103907,18
18,0.4981379580497742,0.03530301086972534,19
19,0.5144989079236985,0.03010348043685726,20
20,0.5314417141675949,0.03621381871838012,21
21,0.5441643393039703,0.032836718324293905,22
22,0.5504897594451904,0.033731146549883614,23
23,0.5684575831890106,0.029963130540761305,24
24,0.5828477799892425,0.033943558623768286,25
25,0.5869724452495575,0.027376269455238328,26
26,0.5990980005264283,0.02955899989765016,27
27,0.6093691575527191,0.028361218524841723,28
28,0.6054851853847504,0.031109592187138102,29
29,0.62026376247406,0.026053252858309527,30
30,0.6372671687602997,0.02667160449762383,31
31,0.6382962715625763,0.033505267031261866,32
32,0.6420355081558228,0.027936866796383294,33
33,0.6599998641014099,0.029697581973812906,34
34,0.6629287052154541,0.028555488747156334,35
35,0.668067946434021,0.030173998306229983,36
36,0.6736810910701752,0.028290438462293926,37
37,0.6828868949413299,0.0237797468964007,38
38,0.6861592745780944,0.02590542358697091,39
39,0.6877026784420014,0.02702846407231336,40
40,0.6949839317798614,0.020745716495765204,41
41,0.6983893942832947,0.022921299035939622,42
42,0.7030782616138458,0.024209144260270505,43
43,0.7050623691082001,0.020393542185605535,44
44,0.710646677017212,0.019044383673720897,45
45,0.7104088389873504,0.020871573489640558,46
46,0.7201282811164856,0.018942981017408884,47
47,0.7152297484874726,0.019148786880500018,48
48,0.7176634657382965,0.022632317403455338,49
49,0.7176066195964813,0.02153195028612989,50
50,0.7208575236797333,0.020325091659987988,51
51,0.724149352312088,0.017599454866779742,52
52,0.730125298500061,0.017117804871414174,53
53,0.7344606077671051,0.016274126586271243,54
54,0.7387878513336181,0.01497205043022397,55
55,0.7388292467594146,0.015848177454478002,56
56,0.7394993734359742,0.017290359376706338,57
57,0.7454080021381378,0.009560000736413856,58
58,0.7436945652961731,0.014279126811999854,59
59,0.7455819344520569,0.015595942042658418,60
60,0.7485655426979065,0.013173602363505803,61
61,0.7527739655971527,0.0072928165581712945,62
62,0.7539829039573669,0.007175135262362313,63
63,0.7536338102817536,0.010575077620337287,64
64,0.7568698143959045,0.00842955653921824,65
65,0.7567330348491669,0.010344470535076946,66
66,0.7553905618190765,0.01045931434041488,67
67,0.7560161912441253,0.011833628599175826,68
68,0.7556918478012085,0.014125667650230435,69
69,0.7592225313186646,0.011416087662528798,70
70,0.7599503231048584,0.011210569767384737,71
71,0.7628520226478577,0.00877748726634684,72
72,0.7644922697544098,0.00775424010525371,73
73,0.7649323976039887,0.009561953260542157,74
74,0.766509622335434,0.007946465831928009,75
75,0.7656189978122712,0.011092124646668299,76
76,0.7680340921878814,0.0074343030910729475,77
77,0.7681877398490906,0.008952146011682151,78
78,0.7709843289852142,0.008986941372591562,79
79,0.7725721776485444,0.004226817960468335,80
80,0.7726239621639251,0.006437267187744374,81
81,0.7726936554908752,0.007800326773333853,82
82,0.7735786998271942,0.00648723301429747,83
83,0.7764279806613922,0.004326573064017799,84
84,0.7766476035118103,0.006576187584074981,85
85,0.7775611889362335,0.005243531097909554,86
86,0.7772596287727356,0.005704248373510237,87
87,0.7796600890159607,0.0036829250458120504,88
88,0.7784273397922515,0.007717719848008458,89
89,0.7784107506275177,0.009109071682657306,90
90,0.7803353142738342,0.005305949138302825,91
91,0.7817924582958221,0.005653411235935865,92
92,0.7832458972930908,0.004472119816634331,93
93,0.7830389213562011,0.007213274985483704,94
94,0.7846107542514801,0.005980534487128796,95
95,0.7843766748905182,0.006906960247193127,96
96,0.7855947148799897,0.004579053792878193,97
97,0.7865458750724792,0.005332342568633345,98
98,0.7858053755760193,0.0078841123432377,99
