,m,s,k
0,-9.751857855007984e-05,3.3292188079583483e-06,1
1,0.06722670197486877,0.011313512578776684,2
2,0.10895205333828926,0.014705478062019847,3
3,0.14567274928092958,0.016128776303669146,4
4,0.18172696530818938,0.02128104468726427,5
5,0.21636494427919387,0.020588172250517362,6
6,0.25401771932840345,0.023066462021035336,7
7,0.2781625756621361,0.022044974410687826,8
8,0.29861992359161377,0.01870916816435752,9
9,0.32037992477416993,0.015713322566119584,10
10,0.347033793926239,0.01885073283120406,11
11,0.3629381597042084,0.01858140741978046,12
12,0.38319495379924773,0.021807445875175344,13
13,0.40123043656349183,0.02212675000623997,14
14,0.41330423653125764,0.020788607737729486,15
15,0.4325608575344086,0.01995631453727865,16
16,0.4452142435312271,0.02123514387847238,17
17,0.45854690730571745,0.021391018080793682,18
18,0.4733736568689346,0.024035880840468666,19
19,0.49355154037475585,0.019916472232270457,20
20,0.49984382212162015,0.0196827364545593,21
21,0.5171074897050858,0.020547056884502663,22
22,0.5299578034877777,0.01588066814889226,23
23,0.5374905961751938,0.017377022704781336,24
24,0.5470084166526794,0.017319148455674404,25
25,0.5568171262741088,0.019449949396194478,26
26,0.569503722190857,0.02103451729553053,27
27,0.569544917345047,0.018299648533826117,28
28,0.5820888221263886,0.01780232124312389,29
29,0.5877195405960083,0.01838650482153733,30
30,0.5923232841491699,0.017385492845224275,31
31,0.6066933012008667,0.016138726937305815,32
32,0.604456330537796,0.01972764559541306,33
33,0.6220648968219757,0.016020305173174345,34
34,0.616628246307373,0.014908426914127233,35
35,0.6201315474510193,0.017827387987847724,36
36,0.6261525797843933,0.016998933620727595,37
37,0.6341073989868165,0.016860103375616397,38
38,0.6416855823993682,0.018678379454679876,39
39,0.6420814669132233,0.015378412754821085,40
40,0.6470050370693207,0.015177550443329442,41
41,0.6470256185531617,0.013860506669115718,42
42,0.6522521364688874,0.015589326902377059,43
43,0.6602337038516999,0.01626637193043788,44
44,0.6614877831935883,0.015286685913973011,45
45,0.6608513069152832,0.01611648085548206,46
46,0.6629804861545563,0.014851428059240938,47
47,0.6673423480987549,0.013344411700789004,48
48,0.674642379283905,0.012360548864177767,49
49,0.6724281859397888,0.015051034014898825,50
50,0.6762677478790283,0.013019075666781406,51
51,0.6804200863838196,0.012138418204072613,52
52,0.6755694782733918,0.015184504667004353,53
53,0.6853677868843079,0.0142078744848514,54
54,0.6858554077148438,0.012264894053965528,55
55,0.685749135017395,0.012681543666312016,56
56,0.6865269410610199,0.014379273097600424,57
57,0.6929462671279907,0.01214253680707455,58
58,0.6947264921665192,0.01126592739437807,59
59,0.6943413197994233,0.010369927821346922,60
60,0.6983832919597626,0.010025731776689495,61
61,0.6988147377967835,0.010752033678201942,62
62,0.700012378692627,0.008922944621937831,63
63,0.7018368375301361,0.008749041823347641,64
64,0.7022229337692261,0.008678428907463,65
65,0.7042965173721314,0.00981995599727183,66
66,0.7042509829998016,0.009114694025386989,67
67,0.7081226289272309,0.007648250137269469,68
68,0.7080244171619415,0.008949848064976408,69
69,0.7108379256725311,0.009271387105809626,70
70,0.7120735478401184,0.009704617873568657,71
71,0.7101910448074341,0.008865579521265753,72
72,0.7113380801677703,0.010094770727728849,73
73,0.7158933413028717,0.00973633167488237,74
74,0.7161885714530944,0.009717213497322668,75
75,0.7172686243057251,0.0111402837255266,76
76,0.7198563003540039,0.009064445455299356,77
77,0.7177410411834717,0.008969641482341346,78
78,0.7196466505527497,0.009291835955263283,79
79,0.7209696328639984,0.008779588351264836,80
80,0.7225131833553314,0.010940117274895656,81
81,0.7215913128852844,0.007178919530428238,82
82,0.7249451076984406,0.008821574422099732,83
83,0.7237008309364319,0.00794511199085024,84
84,0.7261000311374665,0.008545106875407276,85
85,0.7285136926174164,0.008143089218149071,86
86,0.727369636297226,0.008719661528479635,87
87,0.7300676333904267,0.007593190599502653,88
88,0.7310226166248321,0.008206445283006155,89
89,0.7298651623725891,0.00867565222369174,90
90,0.7329286766052246,0.009220375823992781,91
91,0.7322552752494812,0.00813634817093134,92
92,0.7346108472347259,0.008293710005628136,93
93,0.7363360345363616,0.007606892100188098,94
94,0.7363252866268158,0.008074458016416895,95
95,0.7376717889308929,0.008079389800656476,96
96,0.7390482890605926,0.0073579071888402355,97
97,0.7388469481468201,0.009798149579154251,98
98,0.7385727858543396,0.008398236921665025,99
